[CV] kernel=rbf, C=1000.0, gamma=0.00116591440118 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00116591440118 -  24.1s
[CV] kernel=rbf, C=1000.0, gamma=0.00215443469003 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00215443469003 -  32.9s
[CV] kernel=rbf, C=1000.0, gamma=0.00292864456463 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00292864456463 -  41.5s
[CV] kernel=rbf, C=1000.0, gamma=0.00398107170553 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00398107170553 -  50.9s
[CV] kernel=rbf, C=1000.0, gamma=0.0073564225446 .....................
[CV] ............ kernel=rbf, C=1000.0, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=1000.0, gamma=0.01 ................................
[CV] ....................... kernel=rbf, C=1000.0, gamma=0.01 - 1.2min
l=rbf, C=735.64225446, gamma=0.01 ..........................
[CV] ................. kernel=rbf, C=735.64225446, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=1000.0, gamma=0.000251188643151 ...................
[CV] .......... kernel=rbf, C=1000.0, gamma=0.000251188643151 -  16.8s
[CV] kernel=rbf, C=1000.0, gamma=0.000341454887383 ...................
[CV] .......... kernel=rbf, C=1000.0, gamma=0.000341454887383 -  17.9s
[CV] kernel=rbf, C=1000.0, gamma=0.000464158883361 ...................
[CV] .......... kernel=rbf, C=1000.0, gamma=0.000464158883361 -  18.2s
[CV] kernel=rbf, C=1000.0, gamma=0.000857695898591 ...................
[CV] .......... kernel=rbf, C=1000.0, gamma=0.000857695898591 -  22.3s
[CV] kernel=rbf, C=1000.0, gamma=0.00116591440118 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00116591440118 -  25.2s
[CV] kernel=rbf, C=1000.0, gamma=0.00158489319246 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00158489319246 -  27.6s
[CV] kernel=rbf, C=1000.0, gamma=0.00292864456463 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00292864456463 -  40.3s
[CV] kernel=rbf, C=1000.0, gamma=0.00398107170553 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00398107170553 -  52.6s
[CV] kernel=rbf, C=1000.0, gamma=0.00541169526546 ....................
[CV] ........... kernel=rbf, C=1000.0, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=1000.0, gamma=0.01 ................................
[CV] ....................... kernel=rbf, C=1000.0, gamma=0.01 - 1.3min
X: (70000L, 784L)
y: (70000L,)
X(train): (8000L, 784L)
y(train): (8000L,)
X(test): (62000L, 784L)
y(test): (62000L,)
Fitting 3 folds for each of 256 candidates, totalling 768 fits
Best Score=0.934625, Best Parm={'kernel': 'rbf', 'C': 13.593563908785255, 'gamma': 0.00085769589859089463}
time for learning 6705.68000007
Test Set: Accuracy=0.943725806452
